code,isMalicious
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( staticFive == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticFive == 5 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( staticFive!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticFive == 5 )   {   }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data_valuew ; data_valuew  =  NULL ; if   ( staticFive == 5 )   {  data_valuew  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuew ,   "" A String ""  )  ; print Line  ( data_valuew )  ;  }  if   ( staticFive == 5 )   {   }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( 5 == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( 5!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( 5 == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( 5 == 5 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( 5!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( 5 == 5 )   {   }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data_valueq ; data_valueq_valueq  =  NULL ; if   ( 5 == 5 )   {  data_valueq  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuew ,   "" A String ""  )  ; print Line  ( data_valuew )  ;  }  if   ( 5 == 5 )   {   }   } ",Benign Code
"static void   GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_TRUE )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_FALSE )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void   GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_TRUE )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_TRUE )   {  free  ( data )  ;  }   }  ",Benign Code
"static void   GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_FALSE )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_TRUE )   {   }   } ",Benign Code
" static void   GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_TRUE )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_TRUE )   {   }   }  ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( staticTrue )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticFalse )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( staticTrue )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticTrue )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( staticFalse )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticTrue )   {   }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data_valueq ; data_valueq  =  NULL ; if   ( staticTrue )   {  data_valueq  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valueq ,   "" A String ""  )  ; print Line  ( data_valueq )  ;  }  if   ( staticTrue )   {   }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_FIVE == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_FIVE!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   }  ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_FIVE == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_FIVE == 5 )   {  free  ( data )  ;  }   }  ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_FIVE!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_FIVE == 5 )   {   }   }  ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( STATIC_CONST_FIVE == 5 )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( STATIC_CONST_FIVE == 5 )   {   }   } ",Benign Code
"static void  GG2B  (  )    {  char * data ; data_valueq  =  NULL ; data_valueq  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valueq ,   "" A String ""  )  ; print Line  ( data_valueq )  ;  } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; free  ( data )  ;  } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( 1 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( 0 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( 1 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( 1 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( 0 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( 1 )   {   }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data_valueq ; data_valueq  =  NULL ; if   ( 1 )   {  data_valueq  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valueq ,   "" A String ""  )  ; print Line  ( data_valueq )  ;  }  if   ( 1 )   {   }   } ",Benign Code
"namespace  char_calloc_84  {   char_calloc_84_GG2B:: char_calloc_84_GG2B  ( char * dataCopy )   {  data  =  dataCopy ; data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_84_GG2B::~ char_calloc_84_GG2B  (  )    {  ;  }   } ",Benign Code
"namespace  char_calloc_84  {   char_calloc_84_GB2G:: char_calloc_84_GB2G  (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_84_GB2G::~ char_calloc_84_GB2G  (  )    {  free  ( data )  ;  }   } ",Benign Code
"namespace  char_calloc_83  {   char_calloc_83_GG2B:: char_calloc_83_GG2B  ( char * dataCopy )   {  data  =  dataCopy ; data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_83_GG2B::~ char_calloc_83_GG2B  (  )    {  ;  }   } ",Benign Code
"namespace  char_calloc_83  {   char_calloc_83_GB2G:: char_calloc_83_GB2G  (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_83_GB2G::~ char_calloc_83_GB2G  (  )    {  free  ( data )  ;  }   } ",Benign Code
namespace  char_calloc_82  { void  char_calloc_82_GG2B::action  ( char * data_valueq )   {  ;  }   } ,Benign Code
namespace  char_calloc_82  { void  char_calloc_82_GB2G::action  ( char * data_valueq )   {  free  ( data_valueq )  ;  }   } ,Benign Code
namespace  char_calloc_81  { void  char_calloc_81_GG2B::action  ( char * data_valueq )  const  {  ;  }   } ,Benign Code
namespace  char_calloc_81  { void  char_calloc_81_GB2G::action  ( char * data_valueq )  const  {  free  ( data_valueq )  ;  }   } ,Benign Code
"static  int  GB2G1Static  =  0 ; static  int  GB2G2Static  =  0 ; static  int  GG2BStatic  =  0 ;static void   GB2G1Sink  (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; GB2G1Static  =  0 ; GB2G1Sink  ( data )  ;  } ",Benign Code
"static void   GB2G2Sink  (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; GB2G2Static  =  1 ; GB2G2Sink  ( data )  ;  } ",Benign Code
"static void  GG2BSink  ( char * data )   {  if   ( GG2BStatic )   {   }   } static void   GG2B  (  )    {  char * data ; data  =  NULL ; data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; GG2BStatic  =  1 ; /* true */ GG2BSink  ( data )  ;  } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; goto source ; source: data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; goto sink ; sink: free  ( data )  ;  } ",Benign Code
"static void  GG2B  (  )    {  char * data_valuef ; data_valuef  =  NULL ; goto source ; source: data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuef ,   "" A String ""  )  ; print Line  ( data_valuef )  ; goto sink ; sink:  } ",Benign Code
"static void  GB2G  (  )    {   int  i , k ; char * data ; data  =  NULL ; for  ( i  =  0 ; i < 1 ; i++ )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  for  ( k  =  0 ; k < 1 ; k++ )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B  (  )    {   int  h , j ; char * data ; data  =  NULL ; for  ( h  =  0 ; h < 1 ; h++ )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  for  ( j  =  0 ; j < 1 ; j++ )   {   }   } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; while  ( 1 )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ;  }  while  ( 1 )   {  free  ( data )  ; break ;  }   } ",Benign Code
"static void  GG2B  (  )    {  char * data_valuef ; data_valuef  =  NULL ; while  ( 1 )   {  data_valuef  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuef ,   "" A String ""  )  ; print Line  ( data_valuef )  ; break ;  }  while  ( 1 )   {  ; break ;  }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrue  (  )   )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsFalse  (  )   )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrue  (  )   )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrue  (  )   )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsFalse  (  )   )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrue  (  )   )   {  ;  }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrue  (  )   )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrue  (  )   )   {  ;  }   } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrueOrFalse  (  )   )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  else  {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrueOrFalse  (  )   )   {  free  ( data )  ;  }  else  {  free  ( data )  ;  }   }  ",Benign Code
"static void  GG2B  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrueOrFalse  (  )   )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrueOrFalse  (  )   )   {  ;  }  else  {  ;  }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE == 5 )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE == 5 )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE == 5 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE == 5 )   {  ;  }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE == 5 )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE == 5 )   {   }  ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( globalFive == 5 )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFive!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( globalFive == 5 )   {  data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFive == 5 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( globalFive!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFive == 5 )   {   }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data_valuef ; data_valuef  =  NULL ; if   ( globalFive == 5 )   {  data_valuef  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuef ,   "" A String ""  )  ; print Line  ( data_valuef )  ;  }  if   ( globalFive == 5 )   {   }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; switch  ( 6 )   {  case 6: data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }  switch  ( 8 )   {  case 7: print Line  (  "" 0 ,  fixed string ""  )  ; break ; default: free  ( data )  ; break ;  }   } ",Benign Code
"static void   GB2G2  (  )    {  char * data ; data  =  NULL ; switch  ( 6 )   {  case 6: data  =    (  int 64_t * )  malloc   ( 100*sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }  switch  ( 7 )   {  case 7: free  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }   }  ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; switch  ( 5 )   {  case 6: print Line  (  "" 0 ,  fixed string ""  )  ; break ; default: data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ;  }  switch  ( 7 )   {  case 7: break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }   }  ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; switch  ( 6 )   {  case 6: data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }  switch  ( 7 )   {  case 7: break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }   }  ",Benign Code
